Id Unit,Id,Code,Name,Desctiption,Status
10146,316,F.421110.007.01,Melaksanakan Pekerjaan Rekayasa Lalu-Lintas,,1
10147,316,F.421110.008.01,Melaksanakan Pekerjaan  Rekayasa Geoteknik,,1
10148,316,F.421110.009.01,Melaksanakan Pekerjaan  Perencanaan Perkerasan Jalan,,1
10149,316,F.421110.010.01,Melaksanakan Pekerjaan Perencanaan Drainase ,,1
10150,316,F.421110.011.01,Melaksanakan Pekerjaan Perencanaan Dinding Penahan Tanah,,1
10151,316,F.421110.012.01,Melaksanakan Pekerjaan Perencanaan  Bangunan Pelengkap Jalan,,1
10152,316,F.421110.013.01,Menyiapkan Dokumen Lelang,,1
10153,316,F.421110.014.01,Melakukan Pelaksanaan Pekerjaan Persiapan Konstruksi Jalan ,,1
10154,316,F.421110.015.01,Melaksanakan Kegiatan Administrasi Pelaksanaan Konstruksi Jalan,,1
10155,316,F.421110.016.01,Melaksanakan Pekerjaan Drainase,,1
10156,316,F.421110.017.01,Melaksanakan Pekerjaan Tanah,,1
10157,316,F.421110.018.01,Melaksanakan Pekerjaan Pelebaran Perkerasan dan Bahu Jalan,,1
10158,316,F.421110.019.01,Melaksanakan Pekerjaan Perkerasan Berbutir dan Perkerasan Beton Semen,,1
10159,316,F.421110.020.01,Melaksanakan Pekerjaan Perkerasan Aspal (Flexible Pavement),,1
10160,316,F.421110.021.01,Melaksanakan Pekerjaan Struktur,,1
10161,316,F.421110.022.01,Melaksanakan Pekerjaan Pengembalian Kondisi dan Pekerjaan Minor,,1
10162,316,F.421110.023.01,Melaksanakan Pekerjaan Pemeliharaan Rutin,,1
10163,316,F.421110.024.01,Melakukan Pengawasan Kegiatan Pekerjaan Persiapan Konstruksi Jalan,,1
10164,316,F.421110.025.01,Melaksanakan Kegiatan Pengawasan Administrasi Konstruksi Jalan,,1
10165,316,F.421110.026.01,Mengawasi Pelaksanaan Pekerjaan Drainase sesuai dengan Spesifikasi yang Disyaratkan,,1
10166,316,F.421110.027.01,Mengawasi Pelaksanaan Pekerjaan Tanah sesuai dengan Spesifikasi yang Disyaratkan,,1
10167,316,F.421110.028.01,Mengawasi Pelaksanaan Pekerjaan Perlebaran Perkerasan dan Bahu Jalan sesuai dengan Spesifikasi yang Disyaratkan,,1
10168,316,F.421110.029.01,Mengawasi Pelaksanaan Pekerjaan Perkerasan Berbutir dan Perkerasan Beton Semen sesuai dengan Spesifikasi yang Disyaratkan,,1
10169,316,F.421110.031.01,Mengawasi Pelaksanaan Pekerjaan Struktur sesuai dengan Spesifikasi yang Disyaratkan,,1
10170,316,F.421110.032.01,Mengawasi Pelaksanaan Pekerjaan Pengembalian Kondisi dan Pekerjaan Minor sesuai dengan Spesifikasi yang Disyaratkan,,1
10171,316,F.421110.033.01,Mengawasi Pelaksanaan Pekerjaan Pemeliharaan Rutin sesuai dengan Spesifikasi yang Disyaratkan,,1
10172,316,F.421110.034.01,Membuat Laporan Akhir Teknik Jalan,,1
10173,316,F.421110030.01,Mengawasi Pelaksanaan Pekerjaan Perkerasan Aspal (Flexible Pavement) sesuai dengan Spesifikasi yang Disyaratkan,,1
10174,317,F.421120.001.01,Menerapkan Keselamatan dan Kesehatan Kerja (K3),,1
10175,317,F.421120.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10176,317,F.421120.003.01,Mengendalikan Pelaksanaan Survei Lapangan,,1
10177,317,F.421120.004.01,Membuat Perancangan Bangunan Atas Jembatan Standar,,1
10178,317,F.421120.005.01,Membuat Perancangan Bangunan Atas Jembatan Non Standar,,1
10179,317,F.421120.006.01,Membuat Perancangan Bangunan Bawah Jembatan ,,1
10180,317,F.421120.007.01,Membuat Perancangan Bangunan Pengaman,,1
10181,317,F.421120.008.01,Membuat Perancangan Oprit Jembatan (Jalan Pendekat),,1
10182,317,F.421120.009.01,Membuat Dokumen Tender,,1
10183,317,F.421120.010.01,Melaksanakan Pekerjaan Persiapan Konstruksi Jembatan,,1
10184,317,F.421120.011.01,Melaksanakan Kegiatan Administrasi Pelaksanaan Konstruksi Jembatan,,1
10185,317,F.421120.012.01,Melaksanakan Pekerjaan Oprit (Jalan Pendekat),,1
10186,317,F.421120.013.01,Melaksanakan Pekerjaan Pondasi,,1
10187,317,F.421120.014.01,Melaksanakan Pekerjaan Bangunan Bawah Jembatan,,1
10188,317,F.421120.015.01,Melaksanakan Pekerjaan Bangunan Atas Jembatan Standar,,1
10189,317,F.421120.016.01,Melakukan Pelaksanaan Pekerjaan Bangunan Atas Jembatan Non Standar,,1
10190,317,F.421120.017.01,"Melaksanakan Pekerjaan Bangunan Pelengkap, Pengaman",,1
10191,317,F.421120.018.01,Mengawasi Tercapainya Spesifikasi yang Disyaratkan untuk Pekerjaan Persiapan Pelaksanaan Konstruksi Jembatan,,1
10192,317,F.421120.019.01,Mengawasi Tercapainya Spesifikasi yang Disyaratkan untuk Pelaksanaan Pekerjaan Oprit (Jalan Pendekat),,1
10193,317,F.421120.020.01,Mengawasi Tercapainya Spesifikasi yang Disyaratkan untuk Pelaksanaan Pekerjaan Pondasi,,1
10194,317,F.421120.021.01,Mengawasi Tercapainya Spesifikasi yang Disyaratkan untuk Pelaksanaan Pekerjaan Bangunan Bawah,,1
10195,317,F.421120.022.01,Mengawasi Tercapainya Spesifikasi yang Disyaratkan untuk Pelaksanaan Pekerjaan Bangunan Atas Jembatan Standar,,1
10196,317,F.421120.023.01,Mengawasi Tercapainya Spesifikasi yang Disyaratkan untuk Pelaksanaan Pekerjaan Bangunan Atas Jembatan Non Standar,,1
10197,317,F.421120.024.01,Mengawasi Tercapainya Spesifikasi yang Disyaratkan untuk Pelaksanaan Pekerjaan Bangunan Pelengkap dan Pengaman,,1
10198,317,F.421120.025.01,Melaksanakan Pekerjaan Pemeriksaan Kondisi Jembatan,,1
10199,317,F.421120.026.01,Melaksanakan Pekerjaan Pemeliharaan Jembatan,,1
10200,317,F.421120.027.01,Melaksanakan Pekerjaan Rehabilitasi Jembatan,,1
10201,317,F.421120.028.01,Membuat Laporan Akhir,,1
10202,318,F.422110.001.01,Menerapkan Ketentuan dan Peraturan dalam Perencanaan Awal Sumber Daya Air (SDA),,1
10203,318,F.422110.002.01,Menerapkan Komunikasi di Tempat Kerja,,1
10204,318,F.422110.003.01,Melaksanakan Pekerjaan Persiapan Perencanaan Awal Sumber Daya Air ,,1
10205,318,F.422110.004.01,"Melakukan Analisis Water Balance, Design Flood dan Gelombang Rencana",,1
10206,318,F.422110.005.01,"Mendisain Lay Out Jaringan, Sarana dan Prasarana Sumber Daya Air",,1
10207,318,F.422110.006.01,Mengkaji Hasil Perencanaan Pendahuluan,,1
10208,318,F.422110.007.01,Melaksanakan Pekerjaan Persiapan Perencanaan Detail Sumber Daya Air,,1
10209,318,F.422110.008.01,Melaksanakan Perhitungan Perencanaan Detail Sarana & Prasarana  Sumber Daya Air,,1
10210,318,F.422110.009.01,Mengkaji Hasil Perhitungan Perencanaan Detail Sarana & Prasarana Sumber Daya Air,,1
10211,318,F.422110.010.01,Membuat Gambar Perencanaan Detail Sarana dan Prasarana Sumber Daya Air,,1
10212,318,F.422110.011.01,Membuat Desain Final Sarana dan Prasarana Sumber Daya Air,,1
10213,318,F.422110.012.01,Mengkaji Gambar Perencanaan Detail dan Pembuatan Desain Final Sarana dan Prasarana Sumber Daya ,,1
10214,318,F.422110.013.01,Membuat Laporan Pekerjaan,,1
10215,318,F.422110.014.01,"Melaksanakan Manajemen Pendukung Pekerjaan Bidang K3, Lingkungan dan Sistem Mutu",,1
10216,318,F.422110.015.01,Mengkaji Dokumen Kontrak,,1
10217,318,F.422110.016.01,Membuat Program Kerja ,,1
10218,318,F.422110.017.01,Melaksanakan Pekerjaan Persiapan Konstruksi Sumber Daya Air,,1
10219,318,F.422110.018.01,Mengelola Keuangan dan Sumber Daya Manusia,,1
10220,318,F.422110.019.01,Mengelola Administrasi Teknik,,1
10221,318,F.422110.020.01,Mengendalikan Pelaksanaan Pekerjaan Irigasi,,1
10222,318,F.422110.021.01,Mengendalikan Pelaksanaan Pekerjaan Sungai,,1
10223,318,F.422110.022.01,Mengendalikan Pelaksanaan Pekerjaan Rawa,,1
10224,318,F.422110.023.01,Mengendalikan Pelaksanaan Pekerjaan Pantai,,1
10225,318,F.422110.024.01,Mengendalikan Pelaksanaan Pekerjaan Konservasi ,,1
10226,318,F.422110.025.01,Mengendalikan Pelaksanaan Pekerjaan Air Baku,,1
10227,318,F.422110.026.01,"Melakukan Pengendalian Biaya, Mutu dan Waktu",,1
10228,318,F.422110.027.01,Melakukan Proses Serah Terima Pekerjaan ,,1
10229,318,F.422110.028.01,Memeriksa Kesiapan Kontraktor untuk Memulai Pelaksanaan Pekerjaan,,1
10230,318,F.422110.029.01,Melakukan Supervisi Pelaksanaan Pekerjaan Irigasi,,1
10231,318,F.422110.030.01,Melakukan Supervisi Pelaksanaan Pekerjaan Sungai,,1
10232,318,F.422110.031.01,Melakukan Supervisi Pelaksanaan Pekerjaan Rawa,,1
10233,318,F.422110.032.01,Melakukan Supervisi Pelaksanaan Pekerjaan Pantai,,1
10234,318,F.422110.033.01,Melakukan Supervisi Pelaksanaan Pekerjaan Konservasi,,1
10235,318,F.422110.034.01,Melakukan Supervisi Pelaksanaan Pekerjaan Air Baku,,1
10236,318,F.422110.035.01,"Melakukan Pengawasan Mutu, Kuantitas dan Waktu",,1
10237,318,F.422110.036.01,Mengevaluasi Kinerja Kontraktor,,1
10238,318,F.422110.037.01,Melakukan Pengukuran Bersama untuk Penerbitan Sertifikat Pembayaran,,1
10239,318,F.422110.038.01,Membuat Laporan Pekerjaan Supervisi,,1
10240,318,F.422110.039.01,Melakukan Supervisi Proses Serah Terima Pekerjaan,,1
10411,340,F.421110.001.01,Menerapkan Peraturan Perundang-Undangan dan Sistem Manajemen Keselamatan dan Kesehatan Kerja dan Lingkungan (SMK3-L) pada Kegiatan Pemeliharaan Jalan dan Jembatan,,1
10412,340,F.421110.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10413,340,F.421110.003.01,"Melakukan Inventarisasi Data Kinerja Jalan, Kinerja Jembatan, Perlengkapan Jalan dan Perlengkapan Jembatan",,1
10414,340,F.421110.004.01,"Menganalisis Hasil Inventarisasi Data Kinerja Jalan, Kinerja Jembatan,  Perlengkapan Jalan dan Perlengkapan Jembatan",,1
10415,340,F.421110.005.01,Membuat Rencana Pelaksanaan Pemeliharaan,,1
10416,340,F.421110.006.01,Membuat Laporan Akhir Rencana Pelaksanaan Pemeliharaan ,,1
10417,341,F.422120.001.01,"Menerapkan Keselamatan, dan Kesehatan Kerja terkait dengan pekerjaan perencanaan jaringan drainase",,1
10418,341,F.422120.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10419,341,F.422120.003.01,Melakukan Pekerjaan Persiapan,,1
10420,341,F.422120.004.01,Melaksanakan Pekerjaan Survei dan Investigasi Lapangan,,1
10421,341,F.422120.005.01,Melakukan Analisis Kawasan Perencanaan,,1
10422,341,F.422120.006.01,Merencanakan Sistem Jaringan Drainase,,1
10423,341,F.422120.007.01,Membuat Detail Desain Jaringan Drainase,,1
10424,341,F.422120.008.01,Membuat Rencana Anggaran Biaya,,1
10425,341,F.422120.009.01,Membuat Prinsip-Prinsip Rencana Operasi dan Pemeliharaan,,1
10426,341,F.422120.010.01,Membuat Laporan Perencanaan Jaringan Drainase,,1
10427,342,F.421120.001.01,"Menerapkan Peraturan Perundang-Undangan, Sistem Manajemen Keselamatan dan Kesehatan Kerja (SMK3) dan Sistem Manajemen Lingkungan (SML) pada Kegiatan Perencanaan Jembatan Rangka Baja",,1
10428,342,F.421120.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10429,342,F.421120.003.01,Melaksanakan Pekerjaan Persiapan,,1
10430,342,F.421120.004.01,Membuat Pra Desain (Preliminary Design) Jembatan Rangka Baja,,1
10431,342,F.421120.005.01,Merencanakan Struktur Atas Jembatan Rangka Baja,,1
10432,342,F.421120.006.01,Menyiapkan Dokumen Lelang ,,1
10433,342,F.421120.007.01,Membuat Laporan Akhir ,,1
10434,343,F.422110.001.01,Menerapkan Keselamatan dan Kesehatan Kerja (K3),,1
10435,343,F.422110.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10436,343,F.422110.003.01,Melakukan Pekerjaan Persiapan Operasi dan Pemeliharaan Jaringan Irigasi,,1
10437,343,F.422110.004.01,Merencanakan Operasi Jaringan Irigasi,,1
10438,343,F.422110.005.01,Merencanakan Pemeliharaan Jaringan Irigasi,,1
10439,343,F.422110.006.01,Melakukan Pemantauan dan Pemeriksaan Ulang Pekerjaan Operasi dan Pemeliharaan Jaringan Irigasi,,1
10440,343,F.422110.007.01,Membuat Laporan Hasil Pekerjaan Operasi dan Pemeliharaan Jaringan Irigasi,,1
10441,344,F.429110.001.01,Menerapkan Keselamatan dan Kesehatan Kerja (K3) ,,1
10442,344,F.429110.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10443,344,F.429110.003.01,Melakukan Persiapan Pekerjaan  Operasi dan Pemeliharaan Prasarana Sungai serta Pemeliharaan Sungai,,1
10444,344,F.429110.004.01,Membuat Perencanaan Operasi Prasarana Sungai ,,1
10445,344,F.429110.005.01,Membuat Perencanaan Pemeliharaan Untuk Pencegahan Kerusakan dan/atau Penurunan Fungsi Prasarana Sungai Serta Penurunan Fungsi Sungai,,1
10446,344,F.429110.006.01,Membuat Perencanaan Perbaikan Terhadap Kerusakan Prasarana Sungai serta Kerusakan Sungai  ,,1
10447,344,F.429110.007.01,Membuat Perencanaan Konservasi Sungai  ,,1
10448,344,F.429110.008.01,Membuat Perencanaan  Pemantauan dan Evaluasi Operasi dan Pemeliharaan,,1
10449,344,F.429110.009.01,Membuat Laporan Perencanaan Operasi Prasarana Sungai dan Pemeliharaan Prasarana Sungai serta Pemeliharaan Sungas,,1
10450,345,F.421120.001.01,Menerapkan Peraturan Perundang-Undangan dan Sistem Manajemen Keselamatan dan Kesehatan Kerja dan Lingkungan (SMK3-L) pada Kegiatan Rehabilitasi Jembatan,,1
10451,345,F.421120.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10452,345,F.421120.003.01,Melakukan Pekerjaan Persiapan Rehabilitasi Jembatan,,1
10453,345,F.421120.004.01,Melakukan Pemeriksaan Kerusakan Jembatan,,1
10454,345,F.421120.005.01,Melakukan Analisis Kerusakan Jembatan,,1
10455,345,F.421120.006.01,Membuat Rencana Pelaksanaan Rehabilitasi Jembatan,,1
10456,345,F.421120.007.01,Melaksanakan  Pekerjaan Rehabilitasi Jembatan,,1
10457,345,F.421120.008.01,Membuat Laporan Rekomendasi Pelaksanaan Rehabilitasi Jembatan,,1
10541,348,F.421120.001.01,Menerapkan Ketentuan Keselamatan dan Kesehatan Kerja dan Lingkungan pada Pengoperasian Launching Girder,,1
10542,348,F.421120.002.01,Menerapkan Komunikasi dan Kerjasama di Tempat Kerja,,1
10543,348,F.421120.003.01,Melakukan Pemeliharaan Harian Launching Girder,,1
10544,348,F.421120.004.01,Mengoperasikan Launching Girder untuk Pemasangan Monolith Girder,,1
10545,348,F.421120.005.01,Mengoperasikan Launching Girder untuk Pemasangan Precast Segmental Girder,,1
10546,348,F.421120.006.01,Melakukan Pemindahan Launching Girder,,1
10547,349,F.429110.001.01,"Melaksanakan Keselamatan, Kesehatan Kerja pada Pekerjaan Pemeliharaan Bendungan",,1
10548,349,F.429110.002.01,Menerapkan Komunikasi di Tempat Kerja,,1
10549,349,F.429110.003.01,Melakukan Persiapan Pekerjaan Pelaksanaan Operasi dan Pemeliharaan Bendungan beserta Bangunan Pelengkapnya,,1
10550,349,F.429110.004.01,Melaksanakan Pekerjaan Operasi Bendungan,,1
10551,349,F.429110.005.01,"Melaksanakan Pekerjaan Pemeliharaan Bendungan, Waduk dan Bangunan Pelengkapnya",,1
10552,349,F.429110.006.01,Melaksanakan Pekerjaan Pemeliharaan Peralatan Instrumentasi dan Hidroklimatologi,,1
10553,349,F.429110.007.01,Melaksanakan Penanggulangan/Perbaikan Darurat Bendungan,,1
10554,349,F.429110.008.01,Membuat Laporan Hasil Pelaksanaan Pekerjaan Operasi dan Pemeliharaan Bendungan,,1
10555,350,F.422110.001.01,"Melaksanakan Keselamatan, Kesehatan Kerja pada Pekerjaan Pemeliharaan Jaringan Irigasi",,1
10556,350,F.422110.002.01,Menerapkan Komunikasi dan Kerjasama di Tempat Kerja,,1
10557,350,F.422110.003.01,Melakukan Persiapan Pekerjaan Pemeliharaan Jaringan Irigasi,,1
10558,350,F.422110.004.01,Melaksanakan Pekerjaan Pemeliharaan Jaringan Irigasi,,1
10559,350,F.422110.005.01,Melaksanakan Penaggulangan/Perbaikan Darurat Jaringan Irigasi,,1
10560,350,F.422110.006.01,Membuat Laporan Pelaksanaan Pekerjaan Pemeliharaan Jaringan Irigasi,,1
10561,351,F.429110.001.01,"Melaksanakan Keselamatan, Kesehatan Kerja pada Pekerjaan Pemeliharaan Sungai",,1
10562,351,F.429110.002.01,Menerapkan Komunikasi dan Kerjasama di Tempat Kerja,,1
10563,351,F.429110.003.01,Melakukan Persiapan Pekerjaan Pemeliharaan Sungai,,1
10564,351,F.429110.004.01,Melaksanakan Pekerjaan Pemeliharaan untuk Pencegahan Kerusakan dan/atau Penurunan Fungsi Prasarana Sungai serta Penurunan Fungsi Sungai,,1
10565,351,F.429110.005.01,Melaksanakan Pekerjaan Perbaikan terhadap Kerusakan Prasarana Sungai serta Kerusakan Sungai,,1
10566,351,F.429110.006.01,Membuat Laporan Pelaksanaan Pekerjaan Pemeliharaan Sungai,,1
10567,352,F.421110.001.01,Menerapkan Peraturan Perundang-Undangan dan Sistem Manajemen Keselamatan dan Kesehatan Kerja dan Lingkungan (SMK3-L) pada Kegiatan Pemeliharaan Jalan,,1
10568,352,F.421110.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10569,352,F.421110.003.01,Melaksanakan Pekerjaan Persiapan Pemeliharaan Jalan,,1
10570,352,F.421110.004.01,Melaksanakan Survei Lapangan,,1
10571,352,F.421110.005.01,Menyusun Rencana Pelaksanaan Pemeliharaan Jalan,,1
10572,352,F.421110.006.01,Melaksanakan jenis-jenis pekerjaan pemeliharaan jalan,,1
10573,352,F.421110.007.01,Membuat Laporan Akhir Pelaksanaan Pemeliharaan Jalan,,1
10574,353,F.421120.001.01,Menerapkan Peraturan Perundang-Undangan dan Sistem Manajemen Keselamatan dan Kesehatan Kerja dan Lingkungan (SMK3-L) pada Kegiatan Pemeliharaan Jembatan,,1
10575,353,F.421120.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10576,353,F.421120.003.01,Melaksanakan Pekerjaan Persiapan Pemeliharaan Jembatan,,1
10577,353,F.421120.004.01,Melakukan Survei Lapangan,,1
10578,353,F.421120.005.01,Membuat Rencana Pelaksanaan Pemeliharaan Jembatan,,1
10579,353,F.421120.006.01,Melaksanakan  Pekerjaan Pemeliharaan Jembatan,,1
10580,353,F.421120.007.01,Membuat Jembatan Sementara,,1
10581,353,F.421120.008.01,Melakukan Perbaikan Komponen Jembatan,,1
10582,353,F.421120.009.01,Membuat Laporan Akhir Pekerjaan Pemeliharaan Jembatan,,1
10583,354,F.422120.001.01,Menerapkan Keselamatan dan Kesehatan Kerja terkait Pengawas Pekerjaan Drainase,,1
10584,354,F.422120.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10585,354,F.422120.003.01,Melakukan Persiapan Pekerjaan Pengawasan,,1
10586,354,F.422120.004.01,Mengawasi Pekerjaan Pengukuran dan Pembuatan Bouwplank Drainase,,1
10587,354,F.422120.005.01,Mengawasi Pekerjaan Penggalian Badan Saluran dan Pondasi Bangunan Pelengkap Drainase,,1
10588,354,F.422120.006.01,Mengawasi Pekerjaan Pemasangan Badan Saluran dan Bangunan Pelengkap Drainase,,1
10589,354,F.422120.007.01,Membuat Laporan Hasil Pengawasan,,1
10590,355,F.421120.001.01,Menerapkan Peraturan Perundang-Undangan dan Sistem Manajemen Keselamatan dan Kesehatan Kerja dan Lingkungan (SMK3-L) pada Kegiatan Pemasangan Jembatan Rangka Baja,,1
10591,355,F.421120.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10592,355,F.421120.003.01,Melaksanakan Pekerjaan Persiapan Pemasangan Jembatan Rangka Baja,,1
10593,355,F.421120.004.01,Melakukan Peninjauan Lapangan untuk Mengetahui Kesesuaian dengan Dokumen Kontrak,,1
10594,355,F.421120.005.01,Menyusun Rencana Kerja Pemasangan Jembatan Rangka Baja,,1
10595,355,F.421120.006.01,Melaksanakan Pekerjaan Pemasangan Jembatan Rangka Baja,,1
10596,355,F.421120.007.01,Membuat Laporan Hasil Pelaksanaan Pemasangan Jembatan Rangka Baja,,1
10597,356,F.421200.001.01,Menerapkan Ketentuan Keselamatan dan Kesehatan Kerja di Tempat Kerja,,1
10598,356,F.421200.002.01,Menerapkan Komunikasi dan Kerjasama di Tempat Kerja,,1
10599,356,F.421200.003.01,Melakukan Pekerjaan Persiapan,,1
10600,356,F.421200.004.01,Memasang Selubung Strand dan Aksesorisnya,,1
10601,356,F.421200.005.01,Memeriksa Kesiapan Lokasi Kerja untuk Stressing,,1
10602,356,F.421200.006.01,Melaksanakan Stressing,,1
10682,364,F.410100.001.02,"Menerapkan Peraturan Perundang-Undangan, Sistem Manajemen Mutu (SMM), dan Sistem Manajemen Keselamatan dan Kesehatan Kerja dan Lingkungan (SMK3L)",,1
10683,364,F.410100.002.02,Melakukan Komunikasi di Tempat Kerja,,1
10684,364,F.410100.003.02,Menyusun Rencana Pelaksanaan,,1
10685,364,F.410100.004.02,Melakukan Pekerjaan Persiapan,,1
10686,364,F.410100.005.02,Mengelola Pekerjaan Pelaksanaan,,1
10687,364,F.410100.006.02,Melakukan Pekerjaan Akhir,,1
10688,365,F.410100.001.02,Menerapkan Sistem Manajemen Keselamatan dan Kesehatan Kerja serta Lingkungan Hidup (SMK3 LH),,1
10689,365,F.410100.002.02,Menentukan Target Keuntungan,,1
10690,365,F.410100.003.02,Melaksanakan Pengelolaan Sumber Daya Manusia,,1
10691,365,F.410100.004.02,Melaksanakan Pengelolaan Urusan Umum,,1
10692,365,F.410100.005.02,Melaksanakan Pengelolaan Keuangan,,1
10693,365,F.410100.006.02,Melaksanakan Pengelolaan Pemasaran,,1
10694,365,F.410100.007.02,Melaksanakan Pengelolaan  Keamanan,,1
10695,365,F.410100.008.02,Melaksankan Pengelolaan Pengoperasian,,1
10696,365,F.410100.009.02,Melaksanakan Pengelolaan Pemeliharaan,,1
10697,365,F.410100.010.02,Melaksanakan Pengelolaan Perawatan,,1
10698,365,F.410100.011.02,Membuat Laporan Pengelolaan Bangunan Gedung ,,1
10699,366,F.410100.001.02,Melaksanakan Ketentuan Keselamatan dan Kesehatan Kerja dan Lingkungan (K3L) di Tempat Kerja,,1
10700,366,F.410100.002.02,Melakukan Komunikasi di Tempat Kerja,,1
10701,366,F.410100.003.02,Melaksanakan Pekerjaan Persiapan,,1
10702,366,F.410100.004.02,Melaksanakan Pekerjaan Pondasi,,1
10703,366,F.410100.005.02,Melaksanakan Pekerjaan Struktur ,,1
10704,366,F.410100.006.02,Melaksanakan Pekerjaan Arsitektur,,1
10705,366,F.410100.007.02,Membuat  Laporan Pelaksanaan Pekerjaan,,1
10719,368,F.410100.001.02,"Melaksanakan Persyaratan Kesehatan dan Keselamatan Kerja dan Lingkungan (K3L), serta Peraturan Perundang-Undangan yang Terkait dengan Pelaksanaan Pekerjaan",,1
10720,368,F.410100.002.02,Melakukan Komunikasi Timbal Balik di Tempat Kerja,,1
10721,368,F.410100.003.02,Menggunakan Peralatan Manual dan Peralatan Listrik ,,1
10722,368,F.410100.004.02,Menyiapkan Proses Konstruksi Kayu,,1
10723,368,F.410100.005.02,Membuat Komponen Bangunan ,,1
10724,368,F.410100.006.02,Memasang Perancah dan Bekisting Kayu,,1
10725,368,F.410100.007.02,Memasang Rangka Plafon dan Penutup Plafon ,,1
10726,368,F.410100.008.02,Merakit Kuda-Kuda dan Memasang Rangka Atap,,1
10727,368,F.410100.009.02,"Memasang dan Menyetel Kusen, Daun Pintu dan Jendela",,1
10728,368,F.410100.010.02,Merakit dan Memasang Tangga serta Railing dari Kayu,,1
10729,368,F.410100.011.02,Merakit dan Memasang Konstruksi Lantai Kayu,,1
10730,368,F.410100.012.02,Memasang Lantai Parket,,1
10731,368,F.410100.013.02,Merakit dan Memasang Dinding Kayu ,,1
10760,370,F.432910.001.01,"Menerapkan Keselamatan dan Kesehatan Kerja (K3), Manajemen Lingkungan dan Manajemen Sistem Mutu",,1
10761,370,F.432910.002.01,Menerapkan Komunikasi dan Koordinasi,,1
10762,370,F.432910.003.01,Menganalisis dan Mengimplementasikan Dokumen Kontrak Perencanaan dan Kerangka Acuan Kerja (KAK),,1
10763,370,F.432910.004.01,"Menganalisis Gambar Arsitek, Data Hasil Survei  dan Hasil Diskusi dengan Ahli Lainnya",,1
10764,370,F.432910.005.01,Merencanakan Pekerjaan Sistem Plambing,,1
10765,370,F.432910.006.01,Merencanakan Pekerjaan Sistem Tata Udara,,1
10766,370,F.432910.007.01,Merencanakan Pekerjaan Sistem Transportasi Gedung,,1
10767,370,F.432910.008.01,Membuat Laporan Pekerjaan Perencanaan  ,,1
10768,370,F.432910.009.01,Mengkaji Dokumen Kontrak,,1
10769,370,F.432910.010.01,Membuat Program Kerja dan Metode Kerja,,1
10770,370,F.432910.011.01,Melaksanakan Pekerjaan Persiapan,,1
10771,370,F.432910.012.01,Mengelola Keuangan dan SDM,,1
10772,370,F.432910.013.01,Mengelola Administrasi Teknik,,1
10773,370,F.432910.014.01,Mengendalikan Pelaksanaan Pekerjaan Sistem Plambing,,1
10774,370,F.432910.015.01,Mengendalikan Pelaksanaan Pekerjaan Sistem Tata Udara,,1
10775,370,F.432910.016.01,Mengendalikan Pelaksanaan Pekerjaan Sistem Transportasi Gedung,,1
10776,370,F.432910.017.01,"Melakukan Pengendalian Biaya, Mutu dan Waktu",,1
10777,370,F.432910.018.01,Melaksanakan Proses Serah Terima Pekerjaan,,1
10778,370,F.432910.019.01,Mengkaji Dokumen Kontrak Kontraktor dan Konsultan Supervisi,,1
10779,370,F.432910.020.01,Memeriksa Kesiapan Kontraktor untuk Memulai Pelaksanaan Pekerjaan,,1
10780,370,F.432910.021.01,Melakukan Pengawasan Pekerjaan Sistem Plambing,,1
10781,370,F.432910.022.01,Melakukan Pengawasan Pekerjaan Sistem Tata Udara ,,1
10782,370,F.432910.023.01,Melakukan Pengawasan Pekerjaan Sistem Transportasi Gedung ,,1
10783,370,F.432910.024.01,Mengevaluasi Kinerja Kontraktor,,1
10784,370,F.432910.025.01,Melakukan Pengukuran Bersama untuk Penerbitan Sertifikat Pembayaran,,1
10785,370,F.432910.026.01,Membuat Laporan Pekerjaan Pengawasan,,1
10786,370,F.432910.027.01,Melakukan Supervisi Proses Serah Terima Pekerjaan,,1
10861,381,F.431100.001.01,Menerapkan Keselamatan dan Kesehatan Kerja terkait dengan Pelaksanaan Pembongkaran,,1
10862,381,F.431100.002.01,Melakukan Komunikasi di Tempat Kerja,,1
10863,381,F.431100.003.01,Melakukan Persiapan Pelaksanaan Pembongkaran Bangunan Gedung dan/atau Bangunan,,1
10864,381,F.431100.004.01,Melakukan Pembongkaran Bangunan Gedung dan/atau Bangunan dengan Peledakan,,1
10865,381,F.431100.005.01,Melakukan Pembongkaran Bangunan Gedung dan/atau Bangunan dengan Alat Berat,,1
10866,381,F.431100.006.01,Membuat Laporan Hasil Pelaksanaan Pembongkaran,,1
10873,383,F.439010.001.01,Menerapkan Ketentuan Keselamatan dan Kesehatan Kerja dan Lingkungan pada Pengoperasian Mesin Bore Pile,,1
